dep_city_name,arr_city_name,dep_city_code,arr_city_code,url,dep_country_code,arr_country_code,Keywords,Search volume
Phuket,Chiang Mai,HKT,CNX,phuket-chiang-mai-flights.html,TH,TH,phuket to chiang mai flights,1900
Mildura,Melbourne,MQL,MEL,mildura-melbourne-flights.html,AU,AU,mildura to melbourne flights,1900
Geneva,Amsterdam,GVA,AMS,geneva-amsterdam-flights.html,CH,NL,geneva to amsterdam flights,1900
Columbus,Chicago,CMH,CHI,columbus-chicago-flights.html,US,US,columbus to chicago flights,1900
Bangkok,Jakarta,BKK,JKT,bangkok-jakarta-flights.html,TH,ID,bangkok to jakarta flights,1900
Sydney,Dubbo,SYD,DBO,sydney-dubbo-flights.html,AU,AU,sydney to dubbo flights,1900
Long Beach,Las vegas,LGB,LAS,long-beach-las-vegas-flights.html,US,US,long beach to las vegas flights,1900
Calgary,Montreal,YYC,YMQ,calgary-montreal-flights.html,CA,CA,calgary to montreal flights,1900
Mumbai,Calicut,BOM,CCJ,mumbai-calicut-flights.html,IN,IN,mumbai to calicut flights,1900
Mumbai,Port Blair,BOM,IXZ,mumbai-port-blair-flights.html,IN,IN,mumbai to port blair flights,1900
Kolkata,Nagpur,CCU,NAG,kolkata-nagpur-flights.html,IN,IN,kolkata to nagpur flights,1900
Kolkata,Varanasi,CCU,VNS,kolkata-varanasi-flights.html,IN,IN,kolkata to varanasi flights,1900
Newcastle,Sydney,NTL,SYD,newcastle-sydney-flights.html,AU,AU,newcastle to sydney flights,1900
Boston,Madrid,BOS,MAD,boston-madrid-flights.html,US,ES,boston to madrid flights,1900
Sydney,Alice Springs,SYD,ASP,sydney-alice-springs-flights.html,AU,AU,sydney to alice springs flights,1900
London,Fort Lauderdale,LON,FLL,london-fort-lauderdale-flights.html,GB,US,london to fort lauderdale flights,1900
Chennai,Calicut,MAA,CCJ,chennai-calicut-flights.html,IN,IN,chennai to calicut flights,1900
Chicago,Charlotte,CHI,CLT,chicago-charlotte-flights.html,US,US,chicago to charlotte flights,1900
London,Rennes,LON,RNS,london-rennes-flights.html,GB,FR,london to rennes flights,1900
Kolkata,New Delhi,CCU,DEL,kolkata-new-delhi-flights.html,IN,IN,kolkata to new delhi flights,1900
Kolkata,Indore,CCU,IDR,kolkata-indore-flights.html,IN,IN,kolkata to indore flights,1900
Pune,Amritsar,PNQ,ATQ,pune-amritsar-flights.html,IN,IN,pune to amritsar flights,1900
Seattle,Sacramento,SEA,SAC,seattle-sacramento-flights.html,US,US,seattle to sacramento flights,1900
Sunshine Coast,Sydney,MCY,SYD,sunshine-coast-sydney-flights.html,AU,AU,sunshine coast to sydney flights,1900
Vienna,Berlin,VIE,BER,vienna-berlin-flights.html,AT,DE,vienna to berlin flights,1900
Istanbul,Paris,IST,PAR,istanbul-paris-flights.html,TR,FR,istanbul to paris flights,1900
Berlin,Prague,BER,PRG,berlin-prague-flights.html,DE,CZ,berlin to prague flights,1900
Cleveland,New York,CLE,NYC,cleveland-new-york-flights.html,US,US,cleveland to new york flights,1900
Kuwait,Mumbai,KWI,BOM,kuwait-mumbai-flights.html,KW,IN,kuwait to mumbai flights,1900
Paris,Birmingham,PAR,BHX,paris-birmingham-flights.html,FR,GB,paris to birmingham flights,1900
Bangkok,Chiang Rai,BKK,CEI,bangkok-chiang-rai-flights.html,TH,TH,bangkok to chiang rai flights,1900
Bangkok,Shanghai,BKK,SHA,bangkok-shanghai-flights.html,TH,CN,bangkok to shanghai flights,1900
Varanasi,Hyderabad,VNS,HYD,varanasi-hyderabad-flights.html,IN,IN,varanasi to hyderabad flights,1900
Rajahmundry,Hyderabad,RJA,HYD,rajahmundry-hyderabad-flights.html,IN,IN,rajahmundry to hyderabad flights,1900
Los Angeles,Tokyo,LAX,TYO,los-angeles-tokyo-flights.html,US,JP,los angeles to tokyo flights,1900
Denver,Kansas City,DEN,MKC,denver-kansas-city-flights.html,US,US,denver to kansas city flights,1900
Berlin,Stockholm,BER,STO,berlin-stockholm-flights.html,DE,SE,berlin to stockholm flights,1900
Vancouver,Paris,YVR,PAR,vancouver-paris-flights.html,CA,FR,vancouver to paris flights,1900
Malaga,Bristol,AGP,BRS,malaga-bristol-flights.html,ES,GB,malaga to bristol flights,1900
Edinburgh,Stockholm,EDI,STO,edinburgh-stockholm-flights.html,GB,SE,edinburgh to stockholm flights,1900
Manchester,Izmir,MAN,IZM,manchester-izmir-flights.html,GB,TR,manchester to izmir flights,1900
Buffalo,Chicago,BUF,CHI,buffalo-chicago-flights.html,US,US,buffalo to chicago flights,1900
Miami,Lima,MIA,LIM,miami-lima-flights.html,US,PE,miami to lima flights,1900
Bangkok,Vientiane,BKK,VTE,bangkok-vientiane-flights.html,TH,LA,bangkok to vientiane flights,1900
Mumbai,Amsterdam,BOM,AMS,mumbai-amsterdam-flights.html,IN,NL,mumbai to amsterdam flights,1900
Barcelona,Bilbao,BCN,BIO,barcelona-bilbao-flights.html,ES,ES,barcelona to bilbao flights,1900
Dubai,Kolkata,DXB,CCU,dubai-kolkata-flights.html,AE,IN,dubai to kolkata flights,1900
Toronto,Phoenix,YTO,PHX,toronto-phoenix-flights.html,CA,US,toronto to phoenix flights,1900
San Francisco,Cancun,SFO,CUN,san-francisco-cancun-flights.html,US,MX,san francisco to cancun flights,1900
Prague,Dublin,PRG,DUB,prague-dublin-flights.html,CZ,IE,prague to dublin flights,1900
San Antonio,Chicago,SAT,CHI,san-antonio-chicago-flights.html,US,US,san antonio to chicago flights,1900
Fresno,San Diego,FAT,SAN,fresno-san-diego-flights.html,US,US,fresno to san diego flights,1900
Belfast,Isle Of Man,BFS,IOM,belfast-isle-of-man-flights.html,GB,GB,belfast to isle of man flights,1900
Detroit,Seattle,DTT,SEA,detroit-seattle-flights.html,US,US,detroit to seattle flights,1900
Dublin,Isle Of Man,DUB,IOM,dublin-isle-of-man-flights.html,IE,GB,dublin to isle of man flights,1900
Nashville,Boston,BNA,BOS,nashville-boston-flights.html,US,US,nashville to boston flights,1900
Singapore,Gold Coast,SIN,OOL,singapore-gold-coast-flights.html,SG,AU,singapore to gold coast flights,1900
Bundaberg,Brisbane,BDB,BNE,bundaberg-brisbane-flights.html,AU,AU,bundaberg to brisbane flights,1900
Guadalajara,Tijuana,GDL,TIJ,guadalajara-tijuana-flights.html,MX,MX,guadalajara to tijuana flights,1900
Manila,Tagbilaran,MNL,TAG,manila-tagbilaran-flights.html,PH,PH,manila to tagbilaran flights,1900
Malaga,Madrid,AGP,MAD,malaga-madrid-flights.html,ES,ES,malaga to madrid flights,1900
Paris,Naples,PAR,NAP,paris-naples-flights.html,FR,IT,paris to naples flights,1900
Hong Kong,Paris,HKG,PAR,hong-kong-paris-flights.html,HK,FR,hong kong to paris flights,1900
Vancouver,Tokyo,YVR,TYO,vancouver-tokyo-flights.html,CA,JP,vancouver to tokyo flights,1900
Dubai,Riyadh,DXB,RUH,dubai-riyadh-flights.html,AE,SA,dubai to riyadh flights,1900
Toronto,Moncton,YTO,YQM,toronto-moncton-flights.html,CA,CA,toronto to moncton flights,1900
Brussels,Warsaw,BRU,WAW,brussels-warsaw-flights.html,BE,PL,brussels to warsaw flights,1900
Seattle,Orlando,SEA,ORL,seattle-orlando-flights.html,US,US,seattle to orlando flights,1900
Toronto,Manchester,YTO,MAN,toronto-manchester-flights.html,CA,GB,toronto to manchester flights,1900
Kolkata,Shillong,CCU,SHL,kolkata-shillong-flights.html,IN,IN,kolkata to shillong flights,1900
Varanasi,Kolkata,VNS,CCU,varanasi-kolkata-flights.html,IN,IN,varanasi to kolkata flights,1900
Dhaka,Chittagong,DAC,CGP,dhaka-chittagong-flights.html,BD,BD,dhaka to chittagong flights,1900
Adelaide,Canberra,ADL,CBR,adelaide-canberra-flights.html,AU,AU,adelaide to canberra flights,1900
Lanzarote,Manchester,ACE,MAN,lanzarote-manchester-flights.html,ES,GB,lanzarote to manchester flights,1900
Dehradun,Lucknow,DED,LKO,dehradun-lucknow-flights.html,IN,IN,dehradun to lucknow flights,1900
Hyderabad,Ranchi,HYD,IXR,hyderabad-ranchi-flights.html,IN,IN,hyderabad to ranchi flights,1900
Ranchi,Hyderabad,IXR,HYD,ranchi-hyderabad-flights.html,IN,IN,ranchi to hyderabad flights,1900
Udaipur,Jaipur,UDR,JAI,udaipur-jaipur-flights.html,IN,IN,udaipur to jaipur flights,1900
Dublin,Verona,DUB,VRN,dublin-verona-flights.html,IE,IT,dublin to verona flights,1900
New Delhi,Ranchi,DEL,IXR,new-delhi-ranchi-flights.html,IN,IN,new delhi to ranchi flights,1900
Manila,Auckland,MNL,AKL,manila-auckland-flights.html,PH,NZ,manila to auckland flights,1900
Singapore,Barcelona,SIN,BCN,singapore-barcelona-flights.html,SG,ES,singapore to barcelona flights,1900
Southampton,Malaga,SOU,AGP,southampton-malaga-flights.html,GB,ES,southampton to malaga flights,1900
Cardiff,Rome,CWL,ROM,cardiff-rome-flights.html,GB,IT,cardiff to rome flights,1900
Dublin,Bilbao,DUB,BIO,dublin-bilbao-flights.html,IE,ES,dublin to bilbao flights,1900
Manila,Melbourne,MNL,MEL,manila-melbourne-flights.html,PH,AU,manila to melbourne flights,1900
Madrid,Lima,MAD,LIM,madrid-lima-flights.html,ES,PE,madrid to lima flights,1900
Ottawa,Calgary,YOW,YYC,ottawa-calgary-flights.html,CA,CA,ottawa to calgary flights,1900
Birmingham,Dalaman,BHX,DLM,birmingham-dalaman-flights.html,GB,TR,birmingham to dalaman flights,1900
Jakarta,London,JKT,LON,jakarta-london-flights.html,ID,GB,jakarta to london flights,1900
Athens,Berlin,ATH,BER,athens-berlin-flights.html,GR,DE,athens to berlin flights,1900
Bangkok,Mumbai,BKK,BOM,bangkok-mumbai-flights.html,TH,IN,bangkok to mumbai flights,1900
Madrid,Miami,MAD,MIA,madrid-miami-flights.html,ES,US,madrid to miami flights,1900
Hong Kong,Auckland,HKG,AKL,hong-kong-auckland-flights.html,HK,NZ,hong kong to auckland flights,1900
Toronto,Houston,YTO,HOU,toronto-houston-flights.html,CA,US,toronto to houston flights,1900
Barcelona,Edinburgh,BCN,EDI,barcelona-edinburgh-flights.html,ES,GB,barcelona to edinburgh flights,1900
Miami,Rome,MIA,ROM,miami-rome-flights.html,US,IT,miami to rome flights,1900
Pittsburgh,Denver,PIT,DEN,pittsburgh-denver-flights.html,US,US,pittsburgh to denver flights,1900
Milwaukee,Denver,MKE,DEN,milwaukee-denver-flights.html,US,US,milwaukee to denver flights,1900
Melbourne,Jakarta,MEL,JKT,melbourne-jakarta-flights.html,AU,ID,melbourne to jakarta flights,1900
Pokhara,Kathmandu,PKR,KTM,pokhara-kathmandu-flights.html,NP,NP,pokhara to kathmandu flights,1900
New York,Mexico City,NYC,MEX,new-york-mexico-city-flights.html,US,MX,new york to mexico city flights,1900
Denver,Nashville,DEN,BNA,denver-nashville-flights.html,US,US,denver to nashville flights,1900
Denver,Omaha,DEN,OMA,denver-omaha-flights.html,US,US,denver to omaha flights,1900
Prague,Brussels,PRG,BRU,prague-brussels-flights.html,CZ,BE,prague to brussels flights,1900
Hyderabad,Singapore,HYD,SIN,hyderabad-singapore-flights.html,IN,SG,hyderabad to singapore flights,1900
Cork,Birmingham,ORK,BHX,cork-birmingham-flights.html,IE,GB,cork to birmingham flights,1900
Gothenburg,London,GOT,LON,gothenburg-london-flights.html,SE,GB,gothenburg to london flights,1900
Athens,Rhodes,ATH,RHO,athens-rhodes-flights.html,GR,GR,athens to rhodes flights,1900
Philadelphia,Pittsburgh,PHL,PIT,philadelphia-pittsburgh-flights.html,US,US,philadelphia to pittsburgh flights,1900
Brussels,Geneva,BRU,GVA,brussels-geneva-flights.html,BE,CH,brussels to geneva flights,1900
Chicago,Amsterdam,CHI,AMS,chicago-amsterdam-flights.html,US,NL,chicago to amsterdam flights,1900
Barcelona,Vienna,BCN,VIE,barcelona-vienna-flights.html,ES,AT,barcelona to vienna flights,1900
Sofia,Athens,SOF,ATH,sofia-athens-flights.html,BG,GR,sofia to athens flights,1900
Sofia,Barcelona,SOF,BCN,sofia-barcelona-flights.html,BG,ES,sofia to barcelona flights,1900
Seattle,Miami,SEA,MIA,seattle-miami-flights.html,US,US,seattle to miami flights,1900
Johannesburg,Dubai,JNB,DXB,johannesburg-dubai-flights.html,ZA,AE,johannesburg to dubai flights,1900
Austin,Seattle,AUS,SEA,austin-seattle-flights.html,US,US,austin to seattle flights,1900
Dublin,Lyon,DUB,LYS,dublin-lyon-flights.html,IE,FR,dublin to lyon flights,1900
Ibiza,Barcelona,IBZ,BCN,ibiza-barcelona-flights.html,ES,ES,ibiza to barcelona flights,1900
Denver,Detroit,DEN,DTT,denver-detroit-flights.html,US,US,denver to detroit flights,1900
Townsville,Melbourne,TSV,MEL,townsville-melbourne-flights.html,AU,AU,townsville to melbourne flights,1900
Adelaide,Cairns,ADL,CNS,adelaide-cairns-flights.html,AU,AU,adelaide to cairns flights,1900
Southampton,Guernsey,SOU,GCI,southampton-guernsey-flights.html,GB,GB,southampton to guernsey flights,1900
Bristol,Aberdeen,BRS,ABZ,bristol-aberdeen-flights.html,GB,GB,bristol to aberdeen flights,1900
Malta,Barcelona,MLA,BCN,malta-barcelona-flights.html,MT,ES,malta to barcelona flights,1900
New Delhi,Chennai,DEL,MAA,new-delhi-chennai-flights.html,IN,IN,new delhi to chennai flights,1900
Belgaum,Bangalore,IXG,BLR,belgaum-bangalore-flights.html,IN,IN,belgaum to bangalore flights,1900
Chicago,Memphis,CHI,MEM,chicago-memphis-flights.html,US,US,chicago to memphis flights,1900
Glasgow,Bucharest,GLA,BUH,glasgow-bucharest-flights.html,GB,RO,glasgow to bucharest flights,1900
Barcelona,Miami,BLA,MIA,barcelona-miami-flights.html,VE,US,barcelona to miami flights,1900
London,Reus,LON,REU,london-reus-flights.html,GB,ES,london to reus flights,1900
Exeter,Malaga,EXT,AGP,exeter-malaga-flights.html,GB,ES,exeter to malaga flights,1900
New Delhi,Varanasi,DEL,VNS,new-delhi-varanasi-flights.html,IN,IN,new delhi to varanasi flights,1900
Leeds,Lanzarote,LBA,ACE,leeds-lanzarote-flights.html,GB,ES,leeds to lanzarote flights,1900
Edinburgh,Reykjavik,EDI,REK,edinburgh-reykjavik-flights.html,GB,IS,edinburgh to reykjavik flights,1900
Honolulu,Kauai,HNL,LIH,honolulu-kauai-flights.html,US,US,honolulu to kauai flights,1900
Kuwait,Chennai,KWI,MAA,kuwait-chennai-flights.html,KW,IN,kuwait to chennai flights,1900
Doha,Amman,DOH,AMM,doha-amman-flights.html,QA,JO,doha to amman flights,1900
Dubai,Toronto,DXB,YTO,dubai-toronto-flights.html,AE,CA,dubai to toronto flights,1900
Sydney,Las vegas,SYD,LAS,sydney-las-vegas-flights.html,AU,US,sydney to las vegas flights,1900
Dammam,Cairo,DMM,CAI,dammam-cairo-flights.html,SA,EG,dammam to cairo flights,1900
Tampa,New Orleans,TPA,MSY,tampa-new-orleans-flights.html,US,US,tampa to new orleans flights,1900
Siem Reap,Phnom Penh,REP,PNH,siem-reap-phnom-penh-flights.html,KH,KH,siem reap to phnom penh flights,1900
Havana,Miami,HAV,MIA,havana-miami-flights.html,CU,US,havana to miami flights,1900
Charlotte,Las vegas,CLT,LAS,charlotte-las-vegas-flights.html,US,US,charlotte to las vegas flights,1900
Austin,New Orleans,AUS,MSY,austin-new-orleans-flights.html,US,US,austin to new orleans flights,1900
Wellington,Brisbane,WLG,BNE,wellington-brisbane-flights.html,NZ,AU,wellington to brisbane flights,1900
Boston,Austin,BOS,AUS,boston-austin-flights.html,US,US,boston to austin flights,1900
Tampa,Las vegas,TPA,LAS,tampa-las-vegas-flights.html,US,US,tampa to las vegas flights,1900
Varna,Sofia,VAR,SOF,varna-sofia-flights.html,BG,BG,varna to sofia flights,1900
Helsinki,Amsterdam,HEL,AMS,helsinki-amsterdam-flights.html,FI,NL,helsinki to amsterdam flights,1900
Rome,Brussels,ROM,BRU,rome-brussels-flights.html,IT,BE,rome to brussels flights,1900
Indianapolis,Denver,IND,DEN,indianapolis-denver-flights.html,US,US,indianapolis to denver flights,1900
Cebu,Singapore,CEB,SIN,cebu-singapore-flights.html,PH,SG,cebu to singapore flights,1900
Amsterdam,Geneva,AMS,GVA,amsterdam-geneva-flights.html,NL,CH,amsterdam to geneva flights,1900
Orlando,Manchester,ORL,MAN,orlando-manchester-flights.html,US,GB,orlando to manchester flights,1900
Canberra,Adelaide,CBR,ADL,canberra-adelaide-flights.html,AU,AU,canberra to adelaide flights,1900
San Diego,Orlando,SAN,ORL,san-diego-orlando-flights.html,US,US,san diego to orlando flights,1900
Brussels,Porto,BRU,OPO,brussels-porto-flights.html,BE,PT,brussels to porto flights,1900
Johannesburg,Bulawayo,JNB,BUQ,johannesburg-bulawayo-flights.html,ZA,ZW,johannesburg to bulawayo flights,1900
Toronto,New Orleans,YTO,MSY,toronto-new-orleans-flights.html,CA,US,toronto to new orleans flights,1900
Inverness,Amsterdam,INV,AMS,inverness-amsterdam-flights.html,GB,NL,inverness to amsterdam flights,1900
Melbourne,Alice Springs,MEL,ASP,melbourne-alice-springs-flights.html,AU,AU,melbourne to alice springs flights,1900
Zagreb,Paris,ZAG,PAR,zagreb-paris-flights.html,HR,FR,zagreb to paris flights,1900
Johannesburg,Victoria Falls,JNB,VFA,johannesburg-victoria-falls-flights.html,ZA,ZW,johannesburg to victoria falls flights,1900
Manila,Iloilo,MNL,ILO,manila-iloilo-flights.html,PH,PH,manila to iloilo flights,1900
San Francisco,Paris,SFO,PAR,san-francisco-paris-flights.html,US,FR,san francisco to paris flights,1900
Austin,London,AUS,LON,austin-london-flights.html,US,GB,austin to london flights,1900
Pittsburgh,Philadelphia,PIT,PHL,pittsburgh-philadelphia-flights.html,US,US,pittsburgh to philadelphia flights,1900
Singapore,Zurich,SIN,ZRH,singapore-zurich-flights.html,SG,CH,singapore to zurich flights,1900
Sarajevo,Istanbul,SJJ,IST,sarajevo-istanbul-flights.html,BA,TR,sarajevo to istanbul flights,1900
Kuala Lumpur,Phuket,KUL,HKT,kuala-lumpur-phuket-flights.html,MY,TH,kuala lumpur to phuket flights,1900
Venice,Rome,VCE,ROM,venice-rome-flights.html,IT,IT,venice to rome flights,1900
Port Macquarie,Sydney,PQQ,SYD,port-macquarie-sydney-flights.html,AU,AU,port macquarie to sydney flights,1900
Boston,Cleveland,BOS,CLE,boston-cleveland-flights.html,US,US,boston to cleveland flights,1900
Dubai,Sydney,DXB,SYD,dubai-sydney-flights.html,AE,AU,dubai to sydney flights,1900
Phoenix,Los Angeles,PHX,LAX,phoenix-los-angeles-flights.html,US,US,phoenix to los angeles flights,1900
Sacramento,Los Angeles,SAC,LAX,sacramento-los-angeles-flights.html,US,US,sacramento to los angeles flights,1900
Surat,Hyderabad,STV,HYD,surat-hyderabad-flights.html,IN,IN,surat to hyderabad flights,1900
Pune,Jammu,PNQ,IXJ,pune-jammu-flights.html,IN,IN,pune to jammu flights,1900
Mumbai,Jamnagar,BOM,JGA,mumbai-jamnagar-flights.html,IN,IN,mumbai to jamnagar flights,1900
Houston,Phoenix,HOU,PHX,houston-phoenix-flights.html,US,US,houston to phoenix flights,1900
Turin,London,TRN,LON,turin-london-flights.html,IT,GB,turin to london flights,1900
New York,Lisbon,NYC,LIS,new-york-lisbon-flights.html,US,PT,new york to lisbon flights,1900
Las vegas,Reno,LAS,RNO,las-vegas-reno-flights.html,US,US,las vegas to reno flights,1900
New Delhi,Toronto,DEL,YTO,new-delhi-toronto-flights.html,IN,CA,new delhi to toronto flights,1900
Hyderabad,Guwahati,HYD,GAU,hyderabad-guwahati-flights.html,IN,IN,hyderabad to guwahati flights,1900
Barcelona,Munich,BCN,MUC,barcelona-munich-flights.html,ES,DE,barcelona to munich flights,1900
Auckland,Manila,AKL,MNL,auckland-manila-flights.html,NZ,PH,auckland to manila flights,1900
George,Cape Town,GRJ,CPT,george-cape-town-flights.html,ZA,ZA,george to cape town flights,1900
Edinburgh,Dubrovnik,EDI,DBV,edinburgh-dubrovnik-flights.html,GB,HR,edinburgh to dubrovnik flights,1900
Dunedin,Auckland,DUD,AKL,dunedin-auckland-flights.html,NZ,NZ,dunedin to auckland flights,1900
Gladstone,Brisbane,GLT,BNE,gladstone-brisbane-flights.html,AU,AU,gladstone to brisbane flights,1600
Surat Thani,Bangkok,URT,BKK,surat-thani-bangkok-flights.html,TH,TH,surat thani to bangkok flights,1600
Bucharest,Brussels,BUH,BRU,bucharest-brussels-flights.html,RO,BE,bucharest to brussels flights,1600
Singapore,Phnom Penh,SIN,PNH,singapore-phnom-penh-flights.html,SG,KH,singapore to phnom penh flights,1600
Honolulu,Sydney,HNL,SYD,honolulu-sydney-flights.html,US,AU,honolulu to sydney flights,1600
Bucharest,Rome,BUH,ROM,bucharest-rome-flights.html,RO,IT,bucharest to rome flights,1600
Dubai,Moscow,DXB,MOW,dubai-moscow-flights.html,AE,RU,dubai to moscow flights,1600
New York,Athens,NYC,ATH,new-york-athens-flights.html,US,GR,new york to athens flights,1600
New York,Myrtle Beach,NYC,MYR,new-york-myrtle-beach-flights.html,US,US,new york to myrtle beach flights,1600
Vienna,Brussels,VIE,BRU,vienna-brussels-flights.html,AT,BE,vienna to brussels flights,1600
Zurich,Athens,ZRH,ATH,zurich-athens-flights.html,CH,GR,zurich to athens flights,1600
Phoenix,Orlando,PHX,ORL,phoenix-orlando-flights.html,US,US,phoenix to orlando flights,1600
